marketplacename,stock,tahunterbit,hargabuku,berat,lembartotal,status,urgent,tipetransaksi,servicefee,jumlah_order,jumlahcetak,kategoriutama,kategorisekunder,kategoritersier,statussku,tahun_transaksi,bulan_transaksi,hari_transaksi,dayofyear
5,0,2022.0,113000,0.0,60.0,1,0,0,4500,1,1,7,26,45,0,2023,1,1,1
5,0,2019.0,135000,0.0,80.0,1,0,0,10370,1,1,4,61,32,0,2023,1,1,1
3,1,2017.0,83000,0.0,42.0,1,0,0,13552,1,0,7,71,53,0,2023,1,1,1
3,1,2019.0,79000,0.0,38.0,1,0,0,13552,1,0,4,37,53,0,2023,1,1,1
3,0,2018.0,154000,0.0,137.0,1,0,0,0,1,1,2,76,6,0,2023,1,1,1
3,0,2013.0,130000,0.0,111.0,1,0,0,0,1,2,3,14,5,1,2023,1,1,1
3,1,2013.0,95000,0.0,61.0,1,0,0,0,1,0,0,27,53,0,2023,1,1,1
3,0,2019.0,58000,0.0,59.0,1,0,0,26611,1,1,8,0,74,0,2023,1,1,1
3,1,2019.0,79000,0.0,38.0,1,0,0,5712,1,0,4,37,53,0,2023,1,1,1
3,2,2020.0,63000,0.0,59.0,3,0,0,0,1,0,10,24,53,0,2023,1,1,1
3,0,2020.0,257000,0.0,181.0,3,0,0,0,1,1,8,0,69,0,2023,1,1,1
3,0,2019.0,103500,0.0,70.0,1,0,0,8456,1,1,10,24,53,0,2023,1,1,1
3,0,2018.0,106500,0.0,80.0,1,0,0,9425,1,2,0,27,53,0,2023,1,1,1
3,0,2018.0,106500,0.0,80.0,1,0,0,8792,1,0,0,27,53,0,2023,1,1,1
3,2,2022.0,112000,0.0,59.0,3,0,0,0,1,2,4,37,53,0,2023,1,1,1
3,0,2020.0,99000,0.0,53.0,3,0,0,0,1,1,8,0,53,0,2023,1,1,1
3,1,2016.0,71000,0.0,21.0,3,0,0,0,1,0,1,68,45,0,2023,1,1,1
3,0,2017.0,112000,0.0,85.0,3,0,0,0,1,1,3,51,53,0,2023,1,1,1
3,0,2021.0,206000,0.0,59.0,3,0,0,0,1,1,3,51,11,0,2023,1,1,1
3,0,2022.0,158000,0.0,59.0,3,0,0,0,1,1,6,81,4,0,2023,1,1,1
3,0,2021.0,91000,0.0,53.0,3,0,0,0,1,1,5,41,47,0,2023,1,1,1
3,0,2018.0,131000,0.0,96.0,3,0,0,0,1,1,6,81,41,0,2023,1,1,1
3,0,2021.0,108000,0.0,59.0,3,0,0,0,1,1,3,13,53,0,2023,1,1,1
3,3,2014.0,101500,0.0,59.0,3,0,0,0,1,2,5,16,53,0,2023,1,1,1
3,0,2019.0,76000,0.0,59.0,3,0,0,0,1,0,8,46,72,0,2023,1,1,1
3,0,2016.0,108000,0.0,77.0,3,0,0,0,4,4,4,61,32,0,2023,1,1,1
3,0,2017.0,91000,0.0,50.0,3,0,0,0,1,0,5,41,53,0,2023,1,1,1
3,0,2022.0,105000,0.0,59.0,3,0,0,0,1,1,4,61,32,0,2023,1,1,1
3,1,2019.0,112000,0.0,57.0,3,0,0,0,1,2,6,81,41,1,2023,1,1,1
3,0,2020.0,60000,0.0,34.0,3,0,0,0,1,0,0,27,53,1,2023,1,1,1
3,0,2019.0,76000,0.0,59.0,3,0,0,0,2,2,3,13,45,0,2023,1,1,1
3,0,2022.0,112000,0.0,59.0,3,0,0,0,1,1,8,46,72,0,2023,1,1,1
3,0,2019.0,87000,0.0,44.0,3,0,0,0,1,1,5,41,53,0,2023,1,1,1
3,1,2021.0,66000,0.0,27.0,3,0,0,0,1,0,4,61,45,0,2023,1,1,1
3,0,2017.0,91000,0.0,50.0,3,0,0,0,1,1,5,41,53,0,2023,1,1,1
3,0,2022.0,116000,0.0,59.0,3,0,0,0,1,1,5,41,53,1,2023,1,1,1
3,3,2021.0,57000,91.0,21.0,1,0,0,3450,1,0,8,20,66,0,2023,1,1,1
3,1,2016.0,90500,0.0,54.0,1,0,0,60200,1,0,8,86,45,0,2023,1,1,1
3,1,2017.0,136000,0.0,45.0,1,0,0,60200,1,0,4,37,53,0,2023,1,1,1
3,0,2019.0,170000,0.0,112.0,1,0,0,60200,1,1,3,51,5,1,2023,1,1,1
3,0,2019.0,259000,0.0,172.0,1,0,0,60200,1,1,6,81,48,0,2023,1,1,1
3,0,2018.0,107000,0.0,59.0,1,0,0,8848,1,1,8,85,69,0,2023,1,1,1
3,0,2019.0,111000,0.0,59.0,3,0,0,0,1,1,3,6,42,0,2023,1,1,1
3,0,2021.0,142000,0.0,59.0,3,0,0,0,1,1,10,24,53,1,2023,1,1,1
3,0,2019.0,54000,0.0,20.0,3,0,0,0,5,6,11,72,53,1,2023,1,1,1
3,2,2016.0,89500,0.0,52.0,3,0,0,0,5,6,11,11,53,1,2023,1,1,1
3,2,2019.0,74000,0.0,35.0,3,0,0,0,1,2,6,81,53,0,2023,1,1,1
3,0,2019.0,203000,0.0,138.0,3,0,0,0,1,1,8,46,72,0,2023,1,1,1
3,2,2021.0,75000,0.0,44.0,3,0,0,0,1,0,6,81,53,0,2023,1,1,1
3,0,2016.0,78000,0.0,17.0,3,0,0,0,1,1,4,37,53,1,2023,1,1,1
6,2,2019.0,124000,0.0,60.0,1,0,1,0,1,0,10,10,66,1,2023,1,1,1
6,0,2021.0,202000,0.0,170.0,1,0,1,0,1,1,1,49,53,0,2023,1,1,1
6,0,2020.0,87000,0.0,47.0,1,0,1,0,1,1,4,53,53,1,2023,1,1,1
6,0,2019.0,55000,0.0,21.0,1,0,1,0,1,0,6,45,69,1,2023,1,1,1
6,0,2019.0,86000,0.0,43.0,1,0,1,0,20,18,2,78,53,0,2023,1,1,1
6,0,2013.0,106000,0.0,73.0,1,0,1,0,1,1,8,94,53,0,2023,1,1,1
6,0,2021.0,138000,0.0,43.0,1,0,1,0,1,1,8,21,69,0,2023,1,1,1
3,1,2017.0,71000,0.0,23.0,3,0,0,0,1,0,1,68,53,0,2022,12,31,365
4,1,2019.0,83000,0.0,38.0,3,0,0,0,1,1,1,38,4,0,2022,12,31,365
3,1,2017.0,83000,0.0,42.0,1,0,0,6160,1,0,7,71,53,0,2022,12,31,365
3,0,2019.0,86000,0.0,59.0,1,0,0,6496,1,1,5,36,53,0,2022,12,31,365
3,1,2017.0,83000,0.0,42.0,1,0,0,6160,1,0,7,71,53,0,2022,12,31,365
3,1,2016.0,87000,0.0,48.0,1,0,0,6608,1,2,10,47,53,0,2022,12,31,365
3,0,2018.0,140000,0.0,119.0,1,0,0,12090,1,1,8,67,36,0,2022,12,31,365
3,0,2021.0,129000,0.0,59.0,1,0,0,0,1,0,5,40,36,0,2022,12,31,365
3,0,2022.0,112000,0.0,59.0,1,0,0,0,1,1,5,41,1,0,2022,12,31,365
5,0,2019.0,121000,0.0,70.0,1,0,0,9180,1,1,3,3,45,1,2022,12,31,365
2,2,2020.0,49000,0.0,18.0,1,0,0,0,1,2,11,72,53,0,2022,12,31,365
2,2,2020.0,49000,0.0,18.0,1,0,0,0,1,2,11,72,53,0,2022,12,31,365
3,0,2022.0,136000,0.0,46.0,3,0,0,0,7,6,2,76,9,0,2022,12,31,365
4,13,2019.0,80000,0.0,38.0,3,0,0,0,1,2,4,61,53,0,2022,12,31,365
2,0,2021.0,66000,0.0,59.0,1,0,0,0,1,1,8,46,47,0,2022,12,31,365
4,0,2021.0,154000,0.0,89.0,3,0,0,0,1,1,2,78,53,0,2022,12,31,365
3,3,2013.0,136000,0.0,46.0,1,0,0,0,4,3,5,22,53,0,2022,12,31,365
3,0,2022.0,90000,0.0,59.0,3,0,0,0,1,1,10,70,53,0,2022,12,31,365
6,0,2019.0,227000,0.0,184.0,1,0,1,0,1,1,3,3,11,0,2022,12,31,365
5,0,2018.0,91000,0.0,55.0,3,0,0,0,1,0,0,27,53,1,2022,12,31,365
3,0,2019.0,143000,0.0,79.0,1,0,0,0,1,0,5,36,36,0,2022,12,31,365
3,0,2019.0,161000,0.0,59.0,1,0,0,0,1,1,1,68,75,1,2022,12,31,365
3,0,2017.0,119000,0.0,77.0,1,0,0,0,1,1,8,46,72,0,2022,12,31,365
3,0,2019.0,117000,0.0,71.0,1,0,0,0,1,0,5,31,36,0,2022,12,31,365
2,6,2020.0,81000,0.0,42.0,1,0,0,0,1,0,6,81,47,0,2022,12,31,365
2,0,2015.0,84500,0.0,30.0,1,0,0,0,1,1,4,53,53,0,2022,12,31,365
3,0,2019.0,105000,0.0,61.0,1,0,0,0,3,0,10,70,53,0,2022,12,31,365
2,1,2018.0,37000,0.0,16.0,1,0,0,0,1,0,11,11,53,0,2022,12,31,365
3,0,2019.0,215000,0.0,59.0,1,0,0,0,1,1,1,68,75,1,2022,12,31,365
3,0,2018.0,143000,0.0,68.0,1,0,0,0,1,1,8,46,71,0,2022,12,31,365
3,15,2019.0,103000,0.0,59.0,1,0,0,0,1,0,8,94,17,0,2022,12,31,365
3,0,2019.0,126000,0.0,59.0,1,0,0,0,1,1,1,49,53,0,2022,12,31,365
3,1,2015.0,79000,0.0,36.0,1,0,0,0,1,2,6,52,32,0,2022,12,31,365
3,0,2019.0,135000,0.0,85.0,3,0,0,0,1,1,3,66,20,0,2022,12,31,365
3,1,2020.0,65000,0.0,30.0,3,0,0,0,1,0,4,37,53,0,2022,12,31,365
3,0,2022.0,102000,0.0,59.0,3,0,0,0,1,1,4,37,46,1,2022,12,31,365
3,0,2020.0,124000,0.0,50.0,3,0,0,0,1,1,6,52,16,1,2022,12,31,365
3,0,2019.0,79000,0.0,59.0,3,0,0,0,1,1,6,52,53,0,2022,12,31,365
3,0,2020.0,100000,0.0,72.0,3,0,0,0,1,1,10,24,53,0,2022,12,31,365
3,3,2020.0,95000,0.0,50.0,3,0,0,0,1,1,5,16,46,0,2022,12,31,365
3,0,2019.0,107000,0.0,59.0,3,0,0,0,1,1,10,24,20,0,2022,12,31,365
3,0,2017.0,118000,0.0,97.0,3,0,0,0,1,1,6,81,41,0,2022,12,31,365
3,1,2022.0,100000,0.0,54.0,3,0,0,0,1,1,8,46,53,0,2022,12,31,365
3,0,2018.0,168000,0.0,152.0,1,0,0,0,1,1,5,40,53,0,2022,12,31,365
6,0,2015.0,117000,0.0,94.0,1,0,1,0,1,1,4,61,53,1,2022,12,31,365
3,3,2019.0,96000,0.0,60.0,3,0,0,0,1,2,6,81,47,0,2022,12,31,365
3,0,2022.0,191000,0.0,59.0,3,0,0,0,1,1,8,67,18,0,2022,12,31,365
3,0,2021.0,84000,0.0,59.0,3,0,0,0,1,1,3,51,53,0,2022,12,31,365
3,0,2021.0,76000,0.0,59.0,3,0,0,0,1,1,5,29,53,0,2022,12,31,365
3,0,2019.0,125000,0.0,59.0,3,0,0,0,1,1,3,66,11,0,2022,12,31,365
3,0,2022.0,104000,193.0,53.0,3,0,0,0,1,1,4,61,34,0,2022,12,31,365
3,0,2019.0,53000,0.0,28.0,3,0,0,0,1,0,4,37,53,0,2022,12,31,365
3,0,2019.0,40500,0.0,16.0,3,0,0,0,1,0,4,37,53,0,2022,12,31,365
5,0,2015.0,295500,0.0,289.0,1,0,0,45425,2,2,3,51,11,1,2022,12,31,365
3,1,2019.0,89000,0.0,32.0,1,0,0,6832,1,2,5,36,53,0,2022,12,31,365
3,1,2017.0,83000,0.0,42.0,1,0,0,7056,1,2,7,71,53,0,2022,12,31,365
3,0,2018.0,126500,0.0,107.0,3,0,0,0,1,1,0,27,53,0,2022,12,31,365
3,0,2013.0,82000,0.0,41.0,1,0,0,6048,1,0,5,22,36,1,2022,12,31,365
3,0,2020.0,257000,0.0,181.0,1,0,0,38002,1,1,8,0,69,0,2022,12,31,365
3,0,2018.0,146000,0.0,128.0,1,0,0,38002,1,1,8,0,11,0,2022,12,31,365
3,0,2019.0,90000,0.0,58.0,1,0,0,0,1,1,4,82,53,0,2022,12,31,365
3,0,2019.0,204000,0.0,43.0,1,0,0,0,1,0,8,88,41,0,2022,12,31,365
3,0,2017.0,112000,0.0,80.0,1,0,0,0,1,1,5,36,53,0,2022,12,31,365
3,0,2019.0,95000,0.0,62.0,3,0,0,0,1,1,5,36,36,0,2022,12,31,365
3,0,2019.0,83000,0.0,41.0,3,0,0,0,1,1,10,47,53,0,2022,12,31,365
3,2,2019.0,49000,0.0,18.0,1,0,0,7056,1,0,11,11,53,0,2022,12,31,365
3,0,2019.0,55000,0.0,22.0,1,0,0,7056,1,0,11,11,53,0,2022,12,31,365
3,1,2020.0,90000,0.0,59.0,1,0,0,6944,1,0,11,11,53,1,2022,12,31,365
3,2,2017.0,77000,0.0,59.0,1,0,0,12992,1,2,3,60,53,0,2022,12,31,365
3,0,2017.0,91000,0.0,59.0,1,0,0,12992,1,1,3,60,53,0,2022,12,31,365
3,1,2012.0,86000,0.0,47.0,3,0,0,0,1,0,7,71,53,0,2022,12,31,365
3,516,2018.0,121000,0.0,102.0,3,0,0,0,1,0,8,46,53,0,2022,12,31,365
5,0,2021.0,122000,0.0,59.0,1,0,0,9265,1,1,3,51,61,0,2022,12,31,365
7,0,2017.0,103000,0.0,68.0,1,0,1,0,1,1,10,24,54,0,2022,12,31,365
7,0,2021.0,99000,0.0,47.0,1,0,1,0,1,1,8,86,53,0,2022,12,31,365
7,0,2019.0,130000,0.0,76.0,1,0,1,0,1,1,8,86,45,1,2022,12,31,365
3,0,2018.0,110000,0.0,59.0,3,0,0,0,1,1,10,10,65,1,2022,12,31,365
3,1,2019.0,79000,0.0,38.0,1,0,0,5712,1,2,4,37,53,0,2022,12,31,365
7,0,2019.0,140000,0.0,64.0,1,0,1,0,1,2,10,70,53,0,2022,12,31,365
7,0,2018.0,121000,0.0,72.0,1,0,1,0,2,2,3,14,54,1,2022,12,31,365
7,2,2020.0,83000,0.0,37.0,1,0,1,0,2,2,10,79,9,0,2022,12,31,365
7,0,2021.0,109000,0.0,61.0,1,0,1,0,2,2,5,41,53,0,2022,12,31,365
3,0,2019.0,143000,0.0,86.0,3,0,0,0,1,1,2,78,41,1,2022,12,31,365
3,0,2022.0,76000,0.0,59.0,3,0,0,0,1,0,4,61,53,0,2022,12,31,365
3,0,2019.0,81000,0.0,39.0,3,0,0,0,1,1,5,41,3,0,2022,12,31,365
3,0,2019.0,76000,0.0,59.0,3,0,0,0,2,2,3,13,45,0,2022,12,31,365
3,0,2019.0,125000,0.0,59.0,1,0,0,20070,2,2,3,66,11,0,2022,12,31,365
3,0,2019.0,125000,0.0,59.0,1,0,0,20070,2,2,3,66,11,0,2022,12,31,365
3,0,2019.0,125000,0.0,59.0,1,0,0,20070,2,2,3,66,11,0,2022,12,31,365
3,0,2019.0,74000,0.0,59.0,1,0,0,13664,2,2,4,37,53,0,2022,12,31,365
3,0,2018.0,112000,0.0,84.0,1,0,0,9408,1,1,8,86,45,0,2022,12,31,365
3,1,2019.0,136000,0.0,45.0,1,0,0,6384,1,0,10,10,53,0,2022,12,31,365
3,0,2019.0,127000,0.0,91.0,1,0,0,10214,1,1,3,51,53,0,2022,12,31,365
3,1,2020.0,59000,0.0,25.0,3,0,0,0,1,0,11,72,53,1,2022,12,31,365
3,13,2019.0,80000,0.0,38.0,1,0,0,5824,1,2,4,61,53,0,2022,12,31,365
3,0,2021.0,133000,0.0,78.0,1,0,0,10752,1,1,4,37,53,1,2022,12,31,365
3,0,2015.0,84500,0.0,44.0,1,0,0,8871,1,0,0,27,53,0,2022,12,31,365
3,0,2022.0,104000,0.0,57.0,1,0,0,8512,1,1,6,45,69,0,2022,12,31,365
3,0,2019.0,145000,0.0,88.0,1,0,0,11827,1,1,4,61,53,0,2022,12,31,365
3,0,2019.0,79000,0.0,59.0,1,0,0,5712,1,1,6,52,53,0,2022,12,31,365
3,0,2019.0,127000,0.0,91.0,1,0,0,10214,1,1,3,51,53,0,2022,12,31,365
3,0,2018.0,66000,0.0,59.0,3,0,0,0,1,1,8,0,69,0,2022,12,31,365
3,2,2021.0,75000,0.0,44.0,1,0,0,5264,1,1,6,81,53,0,2022,12,31,365
3,0,2014.0,95000,0.0,50.0,1,0,0,7504,1,1,4,37,53,0,2022,12,31,365
3,0,2021.0,83000,0.0,59.0,1,0,0,6160,1,1,5,31,53,0,2022,12,31,365
3,0,2021.0,90000,0.0,59.0,1,0,0,6944,1,1,3,13,41,0,2022,12,31,365
3,1,2022.0,320000,0.0,59.0,3,0,0,0,1,1,3,51,11,0,2022,12,31,365
3,0,2021.0,362000,0.0,59.0,3,0,0,0,1,1,3,13,45,0,2022,12,31,365
3,0,2018.0,82000,0.0,41.0,3,0,0,0,1,2,3,3,53,0,2022,12,31,365
3,0,2016.0,111000,0.0,83.0,3,0,0,0,1,1,3,51,11,0,2022,12,31,365
3,1,2019.0,49000,0.0,59.0,1,0,0,10192,1,1,7,71,45,0,2022,12,31,365
3,1,2017.0,83000,0.0,42.0,1,0,0,10192,1,2,7,71,53,0,2022,12,31,365
3,1,2021.0,66000,0.0,27.0,3,0,0,0,1,0,4,61,45,0,2022,12,31,365
3,0,2021.0,97000,0.0,55.0,3,0,0,0,1,1,4,61,32,1,2022,12,31,365
3,0,2021.0,87000,0.0,59.0,3,0,0,0,1,1,3,3,41,0,2022,12,31,365
3,0,2021.0,70000,0.0,40.0,3,0,0,0,1,2,10,70,53,0,2022,12,31,365
3,1,2018.0,136000,0.0,35.0,3,0,0,0,1,2,8,46,72,0,2022,12,31,365
3,0,2019.0,107000,0.0,59.0,3,0,0,0,1,0,1,58,53,0,2022,12,31,365
3,0,2019.0,41000,0.0,19.0,1,0,0,6384,1,2,5,41,53,0,2022,12,31,365
3,2,2019.0,42000,0.0,59.0,1,0,0,6384,1,0,5,22,36,0,2022,12,31,365
3,1,2016.0,105000,0.0,78.0,3,0,0,0,1,2,0,27,53,0,2022,12,31,365
3,0,2021.0,77000,0.0,40.0,1,0,0,0,1,1,9,73,24,0,2022,12,31,365
3,0,2021.0,79000,0.0,41.0,1,0,0,0,1,1,9,73,24,0,2022,12,31,365
3,0,2021.0,81000,0.0,43.0,1,0,0,0,1,0,9,73,53,0,2022,12,31,365
3,0,2021.0,79000,0.0,41.0,3,0,0,0,1,1,9,73,24,0,2022,12,31,365
3,0,2019.0,227000,0.0,184.0,1,0,0,17170,1,1,3,3,11,0,2022,12,31,365
3,0,2022.0,109000,0.0,61.0,3,0,0,0,1,1,8,46,69,1,2022,12,31,365
3,0,2019.0,63000,0.0,59.0,3,0,0,0,1,1,7,39,53,0,2022,12,31,365
3,0,2020.0,224000,0.0,155.0,1,0,0,21269,1,1,8,90,69,0,2022,12,31,365
3,3,2021.0,67000,0.0,29.0,3,0,0,0,1,0,4,37,53,0,2022,12,31,365
3,1,2017.0,83000,0.0,42.0,1,0,0,7840,1,2,7,71,53,0,2022,12,31,365
3,1,2022.0,141000,0.0,59.0,3,0,0,0,1,1,5,41,69,1,2022,12,31,365
3,0,2021.0,139000,0.0,59.0,3,0,0,0,1,1,5,31,36,0,2022,12,31,365
3,1,2019.0,79000,0.0,38.0,1,0,0,13709,1,2,4,37,53,0,2022,12,31,365
3,1,2017.0,83000,0.0,42.0,1,0,0,13709,1,2,7,71,53,0,2022,12,31,365
3,1,2019.0,79000,0.0,38.0,1,0,0,7392,1,2,4,37,53,0,2022,12,31,365
3,1,2022.0,86000,0.0,49.0,3,0,0,0,1,2,10,24,60,0,2022,12,31,365
3,0,2019.0,73500,0.0,43.0,3,0,0,0,1,1,2,8,6,0,2022,12,31,365
3,1,2017.0,83000,0.0,42.0,1,0,0,7056,1,2,7,71,53,0,2022,12,31,365
3,1,2021.0,36000,0.0,7.0,3,0,0,0,1,2,11,72,53,0,2022,12,31,365
3,0,2019.0,135000,0.0,85.0,3,0,0,0,1,1,3,66,20,0,2022,12,30,364
3,1,2015.0,91000,0.0,60.0,3,0,0,0,1,0,4,43,21,0,2022,12,30,364
3,0,2018.0,96000,0.0,59.0,3,0,0,0,1,1,3,6,11,0,2022,12,30,364
3,0,2019.0,41000,0.0,19.0,3,0,0,0,1,2,5,41,53,0,2022,12,30,364
3,0,2022.0,128000,0.0,75.0,3,0,0,0,1,1,10,79,42,0,2022,12,30,364
5,0,2021.0,140000,0.0,51.0,1,0,0,10795,1,1,5,41,11,0,2022,12,30,364
3,0,2021.0,193000,0.0,59.0,1,0,0,18144,1,0,3,51,11,0,2022,12,30,364
3,0,2021.0,135000,0.0,80.0,1,0,0,39312,1,1,3,13,41,0,2022,12,30,364
3,0,2019.0,89000,0.0,49.0,1,0,0,39312,1,1,3,51,52,0,2022,12,30,364
3,1,2020.0,61000,0.0,59.0,1,0,0,39312,1,0,4,61,53,0,2022,12,30,364
3,0,2018.0,157000,0.0,140.0,1,0,0,39312,1,1,5,41,53,0,2022,12,30,364
3,1,2017.0,63000,0.0,59.0,3,0,0,0,1,0,4,55,53,0,2022,12,30,364
3,1,2019.0,170000,0.0,112.0,3,0,0,0,1,1,4,55,53,0,2022,12,30,364
3,0,2019.0,73500,0.0,43.0,1,0,0,0,1,1,2,8,6,0,2022,12,30,364
7,0,2021.0,201000,0.0,118.0,1,0,1,0,2,2,10,24,60,1,2022,12,30,364
6,0,2022.0,155000,302.0,72.0,1,0,1,0,1,1,2,76,9,1,2022,12,30,364
3,0,2019.0,73500,0.0,43.0,3,0,0,0,1,1,2,8,6,0,2022,12,30,364
7,0,2021.0,134000,0.0,53.0,1,0,1,0,1,1,10,77,53,0,2022,12,30,364
5,0,2021.0,217000,0.0,142.0,1,0,0,36210,1,1,3,3,45,1,2022,12,30,364
5,0,2019.0,235000,0.0,146.0,1,0,0,36210,1,1,3,44,45,1,2022,12,30,364
5,0,2021.0,228000,0.0,105.0,1,0,0,36550,2,2,3,51,53,0,2022,12,30,364
3,1,2019.0,79000,0.0,38.0,1,0,0,7392,1,2,4,37,53,0,2022,12,30,364
3,0,2019.0,92000,0.0,55.0,1,0,0,15926,2,2,3,62,11,0,2022,12,30,364
2,1,2018.0,70000,0.0,19.0,1,0,0,0,1,0,2,7,53,0,2022,12,30,364
3,1,2019.0,79000,0.0,38.0,1,0,0,13376,1,2,4,37,53,0,2022,12,30,364
3,1,2017.0,83000,0.0,42.0,1,0,0,13376,1,2,7,71,53,0,2022,12,30,364
3,1,2020.0,83000,0.0,59.0,1,0,0,7056,1,2,2,7,53,0,2022,12,30,364
3,0,2019.0,227000,0.0,184.0,1,0,0,17170,1,1,3,3,11,0,2022,12,30,364
3,1,2019.0,79000,0.0,38.0,1,0,0,13376,1,2,4,37,53,0,2022,12,30,364
3,1,2017.0,83000,0.0,42.0,1,0,0,13376,1,2,7,71,53,0,2022,12,30,364
3,0,2018.0,120000,0.0,59.0,1,0,0,10786,1,1,5,16,53,0,2022,12,30,364
3,1,2019.0,100000,0.0,59.0,1,0,0,8770,1,0,1,38,53,1,2022,12,30,364
3,1,2019.0,79000,0.0,38.0,1,0,0,7022,1,2,4,37,53,0,2022,12,30,364
6,1,2014.0,85500,0.0,46.0,1,0,1,0,1,0,11,48,53,0,2022,12,30,364
3,1,2017.0,83000,0.0,42.0,1,0,0,13709,1,2,7,71,53,0,2022,12,30,364
3,1,2019.0,79000,0.0,38.0,1,0,0,13709,1,2,4,37,53,0,2022,12,30,364
3,0,2019.0,140000,0.0,89.0,1,0,0,12802,1,1,3,66,11,0,2022,12,30,364
3,0,2020.0,193000,0.0,161.0,1,0,0,54533,1,1,10,24,53,1,2022,12,30,364
3,1,2020.0,173000,0.0,100.0,1,0,0,54533,1,2,10,24,53,1,2022,12,30,364
3,0,2014.0,130000,0.0,111.0,1,0,0,54533,1,1,10,24,53,0,2022,12,30,364
3,0,2019.0,97000,0.0,64.0,1,0,0,54533,1,1,7,9,61,0,2022,12,30,364
3,0,2020.0,167000,0.0,110.0,1,0,0,15523,1,1,0,27,8,1,2022,12,30,364
3,0,2022.0,87000,0.0,44.0,3,0,0,0,1,1,4,61,34,0,2022,12,30,364
3,2,2021.0,75000,0.0,44.0,1,0,0,6944,1,1,6,81,53,0,2022,12,30,364
3,0,2017.0,128000,0.0,116.0,1,0,0,34776,3,3,10,70,53,0,2022,12,30,364
3,0,2016.0,97500,0.0,56.0,1,0,0,8518,1,1,2,76,53,0,2022,12,30,364
3,2,2022.0,103000,0.0,48.0,3,0,0,0,1,0,3,6,11,0,2022,12,30,364
3,1,2014.0,97500,0.0,65.0,1,0,0,15170,1,2,8,46,53,0,2022,12,30,364
3,0,2018.0,79000,0.0,54.0,1,0,0,15170,1,0,6,81,53,0,2022,12,30,364
3,0,2017.0,123500,0.0,87.0,3,0,0,0,1,1,8,46,72,0,2022,12,30,364
3,1,2013.0,99000,0.0,59.0,1,0,0,8669,1,0,1,38,53,1,2022,12,30,364
3,0,2019.0,125000,0.0,59.0,1,0,0,11290,1,1,3,66,11,0,2022,12,30,364
3,0,2018.0,110000,0.0,81.0,3,0,0,0,1,1,10,80,64,0,2022,12,30,364
3,0,2017.0,102000,0.0,64.0,1,0,0,8971,1,1,3,14,2,0,2022,12,30,364
3,0,2022.0,113000,356.0,59.0,3,0,0,0,1,1,5,35,53,0,2022,12,30,364
3,1,2020.0,83000,0.0,59.0,1,0,0,7056,1,2,2,7,53,0,2022,12,30,364
3,0,2019.0,176000,0.0,111.0,3,0,0,0,1,1,3,60,45,0,2022,12,30,364
3,0,2022.0,87000,0.0,44.0,3,0,0,0,1,1,4,61,34,0,2022,12,30,364
3,1,2015.0,128500,0.0,118.0,1,0,0,11642,1,2,1,38,53,0,2022,12,30,364
3,0,2019.0,79000,0.0,59.0,3,0,0,0,1,1,6,52,53,0,2022,12,30,364
3,3,2017.0,90500,0.0,54.0,3,0,0,0,1,2,0,18,53,0,2022,12,30,364
3,1,2019.0,76000,0.0,44.0,3,0,0,0,1,2,10,10,66,0,2022,12,30,364
3,0,2019.0,138000,0.0,101.0,3,0,0,0,1,1,10,24,53,0,2022,12,30,364
3,1,2020.0,83000,0.0,59.0,1,0,0,21168,3,2,2,7,53,0,2022,12,30,364
3,0,2013.0,88500,0.0,59.0,3,0,0,0,1,2,3,44,53,0,2022,12,30,364
3,0,2022.0,100000,0.0,59.0,3,0,0,0,1,1,1,38,53,1,2022,12,30,364
3,1,2014.0,116000,0.0,93.0,3,0,0,0,1,1,8,0,53,0,2022,12,30,364
3,0,2017.0,110000,0.0,81.0,3,0,0,0,1,1,6,52,53,0,2022,12,30,364
3,2,2017.0,75000,0.0,29.0,3,0,0,0,1,0,11,48,53,0,2022,12,30,364
3,0,2019.0,78500,0.0,54.0,3,0,0,0,1,2,10,24,53,0,2022,12,30,364
3,0,2021.0,68000,0.0,59.0,3,0,0,0,1,1,8,85,16,1,2022,12,30,364
3,0,2021.0,319000,0.0,59.0,3,0,0,0,1,1,0,27,53,0,2022,12,30,364
3,1,2017.0,86000,0.0,59.0,3,0,0,0,1,0,1,68,73,0,2022,12,30,364
3,0,2019.0,133000,0.0,50.0,3,0,0,0,1,0,8,46,69,0,2022,12,30,364
3,0,2019.0,91000,0.0,59.0,3,0,0,0,1,1,8,67,18,0,2022,12,30,364
3,0,2019.0,91000,0.0,59.0,3,0,0,0,1,1,8,67,18,0,2022,12,30,364
3,0,2016.0,108000,0.0,77.0,3,0,0,0,1,1,4,61,32,0,2022,12,30,364
3,2,2022.0,90000,0.0,43.0,3,0,0,0,1,2,10,24,53,0,2022,12,30,364
3,0,2019.0,86000,0.0,46.0,3,0,0,0,1,0,4,37,53,0,2022,12,30,364
3,0,2022.0,129000,0.0,76.0,3,0,0,0,1,1,6,52,53,0,2022,12,30,364
3,0,2018.0,111000,0.0,83.0,3,0,0,0,1,1,3,51,53,0,2022,12,30,364
3,0,2018.0,83000,0.0,59.0,3,0,0,0,1,1,8,86,45,0,2022,12,30,364
3,2,2022.0,112000,0.0,59.0,3,0,0,0,1,0,4,37,53,0,2022,12,30,364
3,0,2021.0,178000,0.0,129.0,3,0,0,0,1,1,8,46,69,0,2022,12,30,364
